id,sex,dob,dod,remove.date,mother,father,behavioual.mother,group.at.birth,birth.season,group.at.death,yob,yod
X28,F,1991-02-07,NA,2009-02-25,NA,D10,I31,R,1991,NA,1991,NA
X86,F,1990-12-07,2003-03-14,NA,NA,C98,838,F,1991,NF,1990,2003
V81,F,1990-12-21,NA,2002-03-07,B56,C98,B56,F,1991,NA,1990,NA
X81,M,1990-12-19,2010-08-19,NA,J01,C60,J01,R,1991,KK,1990,2010
V80,F,1991-01-13,NA,NA,A71,C18,A71,F,1991,NA,1991,NA
V78,F,1991-02-08,2012-11-01,NA,NA,C18,F19,F,1991,NKK,1991,2012
X17,F,1991-01-29,2012-01-21,NA,874,A66,874,F,1991,HH,1991,2012
V99,F,1990-12-02,NA,2004-02-12,D97,A34,D97,R,1991,NA,1990,NA
X55,F,1991-03-05,NA,2002-02-08,L97,983,L97,S,1991,NA,1991,NA
X52,M,1991-01-20,NA,2002-03-14,J91,912,J91,F,1991,NA,1991,NA
X61,M,1991-02-08,2002-10-14,NA,K80,726,K80,S,1991,CC,1991,2002
X56,M,1991-01-07,NA,1995-02-23,G11,722,G11,S,1991,NA,1991,NA
X58,M,1991-02-13,2012-04-11,NA,I21,647,I21,S,1991,NJJ,1991,2012
I91G17,F,1990-11-22,1990-12-19,NA,NA,NA,G17,R,1991,R,1990,1990
X46,F,1990-11-24,NA,2002-02-27,F72,NA,F72,F,1991,NA,1990,NA
I91J36,M,1990-11-30,NA,1992-02-24,NA,NA,J36,L,1991,NA,1990,NA
X40,F,1990-12-07,NA,1993-02-02,NA,NA,G04,Q,1991,NA,1990,NA
X39,M,1990-12-07,NA,1994-02-02,NA,NA,I43,Q,1991,NA,1990,NA
I91J07,F,1990-12-08,NA,1992-02-03,NA,NA,J07,T,1991,NA,1990,NA
I91G38,F,1990-12-08,NA,1992-03-12,NA,NA,G38,L,1991,NA,1990,NA
X38,M,1990-12-11,NA,1995-01-26,NA,NA,E55,R,1991,NA,1990,NA
I91J15,F,1990-12-12,NA,1992-03-16,NA,NA,J15,L,1991,NA,1990,NA
I91I55,F,1990-12-14,NA,1992-02-03,NA,NA,I55,T,1991,NA,1990,NA
X70,F,1990-12-14,1999-06-16,NA,NA,NA,723,F,1991,NF,1990,1999
I91A91,F,1990-12-15,NA,1992-03-10,NA,NA,A91,L,1991,NA,1990,NA
I91J67,F,1990-12-17,NA,1992-02-03,NA,NA,J67,T,1991,NA,1990,NA
I91J12,M,1990-12-17,1991-07-18,NA,NA,NA,J12,R,1991,R,1990,1991
X14,M,1990-12-18,NA,1994-01-24,NA,NA,F33,Q,1991,NA,1990,NA
I91432,F,1990-12-19,NA,1992-02-26,NA,NA,432,L,1991,NA,1990,NA
X32,F,1990-12-19,1992-03-23,NA,NA,NA,B10,R,1991,R,1990,1992
I91C75,F,1990-12-19,NA,1992-03-12,NA,NA,C75,L,1991,NA,1990,NA
X69,M,1990-12-19,1993-10-20,NA,NA,NA,679,F,1991,NF,1990,1993
X30,F,1990-12-20,1993-05-12,NA,NA,NA,J66,R,1991,R,1990,1993
X31,M,1990-12-20,NA,1995-02-01,NA,NA,G68,R,1991,NA,1990,NA
V89,M,1990-12-20,NA,1995-03-02,NA,NA,C30,F,1991,NA,1990,NA
I91B75,F,1990-12-23,1991-03-30,NA,NA,NA,B75,F,1991,F,1990,1991
V75,M,1990-12-23,NA,1995-01-20,NA,NA,B03,F,1991,NA,1990,NA
X10,F,1990-12-24,NA,1994-02-24,NA,NA,J13,Q,1991,NA,1990,NA
I91713,F,1990-12-25,NA,1992-03-02,NA,NA,713,L,1991,NA,1990,NA
V98,M,1990-12-25,1992-10-08,NA,NA,NA,D75,R,1991,R,1990,1992
X43,M,1990-12-25,NA,1995-02-01,NA,NA,I65,F,1991,NA,1990,NA
X19,M,1990-12-28,NA,1995-01-26,NA,NA,E78,F,1991,NA,1990,NA
I91710,M,1990-12-29,NA,1992-02-24,NA,NA,710,L,1991,NA,1990,NA
I91E98,M,1990-12-30,NA,1992-02-24,NA,NA,E98,L,1991,NA,1990,NA
I91F29,M,1990-12-30,NA,1992-02-24,NA,NA,F29,L,1991,NA,1990,NA
I91I18,F,1990-12-31,NA,1992-03-16,NA,NA,I18,L,1991,NA,1990,NA
X66,F,1990-12-31,1993-03-26,NA,NA,NA,D15,L,1991,NV,1990,1993
I91J23,M,1991-01-02,NA,1992-02-24,NA,NA,J23,L,1991,NA,1991,NA
X47,M,1991-01-02,NA,1995-02-16,NA,NA,F20,F,1991,NA,1991,NA
I91K59,F,1991-01-04,NA,1992-01-27,NA,NA,K59,T,1991,NA,1991,NA
X62,F,1991-01-04,1992-03-25,NA,NA,NA,I58,Q,1991,Q,1991,1992
V83,M,1991-01-04,2013-01-05,NA,I12,NA,I12,F,1991,R,1991,2013
I91I38,M,1991-01-06,NA,1992-01-27,NA,NA,I38,T,1991,NA,1991,NA
I91H48,F,1991-01-06,NA,1992-01-29,NA,NA,H48,T,1991,NA,1991,NA
V96,M,1991-01-06,NA,1994-02-02,NA,NA,I59,Q,1991,NA,1991,NA
I91A96,M,1991-01-07,1991-07-24,NA,NA,NA,A96,L,1991,L,1991,1991
I91C40,F,1991-01-07,1992-01-01,NA,NA,NA,C40,F,1991,F,1991,1992
I91F25,M,1991-01-07,1992-01-01,NA,NA,NA,F25,F,1991,F,1991,1992
X02,M,1991-01-07,NA,1994-01-18,NA,NA,D59,Q,1991,NA,1991,NA
X08,M,1991-01-07,NA,1994-01-20,NA,NA,I89,Q,1991,NA,1991,NA
X71,F,1991-01-07,1997-10-09,NA,B04,NA,B04,F,1991,NZ,1991,1997
X60,F,1991-01-07,2010-06-22,NA,J74,NA,J74,S,1991,S,1991,2010
I91I19,M,1991-01-08,NA,1992-02-24,NA,NA,I19,L,1991,NA,1991,NA
I91C12,F,1991-01-08,1992-01-01,NA,NA,NA,C12,R,1991,R,1991,1992
I91K07,M,1991-01-08,1992-01-01,NA,NA,NA,K07,F,1991,F,1991,1992
V86,M,1991-01-08,NA,1995-02-01,NA,NA,H95,F,1991,NA,1991,NA
I91E95,M,1991-01-09,NA,1992-02-24,NA,NA,E95,L,1991,NA,1991,NA
I91J20,M,1991-01-09,NA,1992-02-24,NA,NA,J20,L,1991,NA,1991,NA
I91I10,F,1991-01-09,NA,1992-03-16,NA,NA,I10,L,1991,NA,1991,NA
X68,M,1991-01-09,1993-09-08,NA,NA,NA,I11,L,1991,NV,1991,1993
I91K46,F,1991-01-10,1991-01-10,NA,NA,NA,K46,Q,1991,Q,1991,1991
X35,F,1991-01-10,1992-04-03,NA,NA,NA,897,R,1991,R,1991,1992
I91A27,F,1991-01-11,NA,1992-01-27,NA,NA,A27,T,1991,NA,1991,NA
X00,M,1991-01-11,NA,1994-01-18,NA,NA,H56,Q,1991,NA,1991,NA
X25,M,1991-01-11,NA,1994-01-24,NA,NA,D88,Q,1991,NA,1991,NA
I91633,F,1991-01-12,1991-01-12,NA,NA,NA,633,T,1991,T,1991,1991
I91C58,F,1991-01-12,NA,1992-01-29,NA,NA,C58,T,1991,NA,1991,NA
X50,F,1991-01-12,1992-08-28,NA,NA,NA,J92,F,1991,F,1991,1992
X15,F,1991-01-12,NA,1995-01-11,NA,NA,408,F,1991,NA,1991,NA
I91I81,F,1991-01-13,NA,1992-02-03,NA,NA,I81,T,1991,NA,1991,NA
I91I04,M,1991-01-13,NA,1992-02-24,NA,NA,I04,L,1991,NA,1991,NA
I91J78,F,1991-01-13,NA,1992-03-16,NA,NA,J78,L,1991,NA,1991,NA
I91H80,M,1991-01-14,NA,1992-02-24,NA,NA,H80,L,1991,NA,1991,NA
X90,F,1991-01-14,1999-02-25,NA,929,NA,929,F,1991,F,1991,1999
I91J46,M,1991-01-15,NA,1992-01-27,NA,NA,J46,T,1991,NA,1991,NA
I91D89,M,1991-01-15,1991-01-17,NA,NA,NA,D89,Q,1991,Q,1991,1991
X13,M,1991-01-15,NA,1994-01-18,NA,NA,L15,Q,1991,NA,1991,NA
X53,F,1991-01-15,1994-06-30,NA,NA,NA,K00,F,1991,F,1991,1994
X03,M,1991-01-15,NA,1994-01-26,NA,NA,B13,Q,1991,NA,1991,NA
X65,M,1991-01-15,NA,1994-02-08,NA,NA,I22,Q,1991,NA,1991,NA
X16,M,1991-01-15,1998-04-13,NA,I50,NA,I50,F,1991,S,1991,1998
I91K69,F,1991-01-16,NA,1992-02-03,NA,NA,K69,T,1991,NA,1991,NA
I91K93,F,1991-01-16,NA,1992-02-03,NA,NA,K93,T,1991,NA,1991,NA
V76,F,1991-01-16,NA,2002-03-19,C38,NA,C38,F,1991,NA,1991,NA
V87,M,1991-01-17,NA,1995-01-11,NA,NA,I69,F,1991,NA,1991,NA
I91B66,M,1991-01-19,NA,1992-01-27,NA,NA,B66,T,1991,NA,1991,NA
V79,M,1991-01-19,NA,2002-03-19,K04,NA,K04,F,1991,NA,1991,NA
X74,M,1991-01-20,NA,1994-01-18,NA,NA,K45,Q,1991,NA,1991,NA
I91I27,M,1991-01-21,NA,1992-02-24,NA,NA,I27,L,1991,NA,1991,NA
I91G39,F,1991-01-21,NA,1992-03-16,NA,NA,G39,L,1991,NA,1991,NA
I91H85,M,1991-01-22,NA,1992-02-24,NA,NA,H85,L,1991,NA,1991,NA
X06,M,1991-01-22,NA,1994-01-24,NA,NA,970,Q,1991,NA,1991,NA
X73,F,1991-01-22,NA,1994-03-07,NA,NA,G25,Q,1991,NA,1991,NA
I91L58,M,1991-01-23,NA,1992-02-26,NA,NA,L58,L,1991,NA,1991,NA
I91H82,F,1991-01-23,NA,1992-03-16,NA,NA,H82,L,1991,NA,1991,NA
X36,F,1991-01-26,1992-04-05,NA,NA,NA,B60,R,1991,R,1991,1992
I91L54,M,1991-01-28,NA,1992-02-26,NA,NA,L54,L,1991,NA,1991,NA
X63,M,1991-01-28,NA,1994-01-18,NA,NA,D50,Q,1991,NA,1991,NA
X21,M,1991-01-28,NA,1995-01-20,NA,NA,C26,F,1991,NA,1991,NA
I91J29,F,1991-01-29,1991-04-28,NA,NA,NA,J29,F,1991,F,1991,1991
I91K43,F,1991-01-29,NA,1992-03-16,NA,NA,K43,L,1991,NA,1991,NA
I91G14,M,1991-01-30,NA,1992-01-27,NA,NA,G14,T,1991,NA,1991,NA
I91K95,F,1991-01-30,NA,1992-02-05,NA,NA,K95,T,1991,NA,1991,NA
I91D92,F,1991-01-30,1991-07-08,NA,NA,NA,D92,R,1991,R,1991,1991
X01,M,1991-01-31,NA,1994-01-18,NA,NA,K48,Q,1991,NA,1991,NA
X27,M,1991-01-31,NA,2002-03-05,J99,NA,J99,R,1991,NA,1991,NA
X07,M,1991-02-02,NA,1994-01-18,NA,NA,K51,Q,1991,NA,1991,NA
X23,M,1991-02-02,NA,1995-01-11,NA,NA,J45,F,1991,NA,1991,NA
V82,F,1991-02-02,NA,2002-03-01,NA,NA,725,F,1991,NA,1991,NA
I91K38,M,1991-02-04,NA,1992-01-27,NA,NA,K38,T,1991,NA,1991,NA
X75,M,1991-02-04,NA,1995-01-11,NA,NA,J41,V,1991,NA,1991,NA
I91A57,F,1991-02-05,NA,1992-03-09,NA,NA,A57,L,1991,NA,1991,NA
X12,M,1991-02-05,NA,1994-01-18,NA,NA,H54,Q,1991,NA,1991,NA
I91G82,M,1991-02-07,NA,1992-02-24,NA,NA,G82,L,1991,NA,1991,NA
I91844,F,1991-02-08,NA,1992-03-02,NA,NA,844,L,1991,NA,1991,NA
X64,F,1991-02-08,NA,1994-01-18,NA,NA,G31,Q,1991,NA,1991,NA
X09,M,1991-02-08,NA,1994-01-19,NA,NA,I34,Q,1991,NA,1991,NA
X45,M,1991-02-10,NA,1995-01-20,NA,NA,699,F,1991,NA,1991,NA
X85,M,1991-02-11,NA,1995-01-13,NA,NA,F82,F,1991,NA,1991,NA
I91A67,M,1991-02-12,NA,1992-02-24,NA,NA,A67,L,1991,NA,1991,NA
I91L72,F,1991-02-12,NA,1992-02-24,NA,NA,L72,L,1991,NA,1991,NA
L54#,M,1991-02-12,1992-10-23,NA,NA,NA,D12,V,1991,V,1991,1992
I91L45,M,1991-02-13,NA,1992-02-24,NA,NA,L45,L,1991,NA,1991,NA
I91A94,F,1991-02-13,NA,1992-03-12,NA,NA,A94,L,1991,NA,1991,NA
I91L56,F,1991-02-13,NA,1992-03-18,NA,NA,L56,L,1991,NA,1991,NA
I91L50,M,1991-02-16,NA,1992-02-24,NA,NA,L50,L,1991,NA,1991,NA
I91A86,M,1991-02-17,NA,1992-02-24,NA,NA,A86,L,1991,NA,1991,NA
V93,M,1991-02-17,NA,1994-01-25,NA,NA,G19,Q,1991,NA,1991,NA
I91G35,M,1991-02-18,NA,1992-02-24,NA,NA,G35,L,1991,NA,1991,NA
V94,M,1991-02-18,NA,1994-02-08,NA,NA,L95,Q,1991,NA,1991,NA
I91D74,M,1991-02-19,NA,1992-01-27,NA,NA,D74,T,1991,NA,1991,NA
I91D85,F,1991-02-19,NA,1992-01-29,NA,NA,D85,T,1991,NA,1991,NA
I91J77,F,1991-02-19,NA,1992-03-16,NA,NA,J77,L,1991,NA,1991,NA
X05,F,1991-02-19,NA,1994-01-20,NA,NA,741,Q,1991,NA,1991,NA
X84,M,1991-02-19,NA,1994-01-26,NA,NA,I42,Q,1991,NA,1991,NA
V90,M,1991-02-19,NA,1995-01-26,NA,NA,J89,F,1991,NA,1991,NA
X18,M,1991-02-19,NA,1995-02-01,NA,NA,J95,F,1991,NA,1991,NA
I91F07,M,1991-02-21,NA,1992-02-24,NA,NA,F07,L,1991,NA,1991,NA
I91D16,M,1991-02-23,NA,1992-02-24,NA,NA,D16,L,1991,NA,1991,NA
X24,M,1991-02-24,NA,1995-02-01,NA,NA,I44,F,1991,NA,1991,NA
I91L50A,F,1991-02-27,NA,1992-02-24,NA,NA,L50,L,1991,NA,1991,NA
X22,F,1991-02-28,NA,1995-02-09,NA,NA,E76,F,1991,NA,1991,NA
X11,F,1991-03-02,NA,1994-01-24,NA,NA,I00,Q,1991,NA,1991,NA
X41,M,1991-03-03,1992-03-25,NA,NA,NA,747,Q,1991,Q,1991,1992
X88,M,1991-03-03,NA,1995-02-09,NA,NA,L84,F,1991,NA,1991,NA
I91898,M,1991-03-05,NA,1992-01-27,NA,NA,898,T,1991,NA,1991,NA
I91405,M,1991-03-05,1992-01-01,NA,NA,NA,405,L,1991,NV,1991,1992
I91I01,F,1991-03-08,NA,1992-01-29,NA,NA,I01,T,1991,NA,1991,NA
I91I09,F,1991-03-08,NA,1992-02-03,NA,NA,I09,T,1991,NA,1991,NA
I91965,M,1991-03-08,NA,1992-02-24,NA,NA,965,L,1991,NA,1991,NA
V97,F,1991-03-08,1992-03-02,NA,NA,NA,H02,R,1991,R,1991,1992
I91J25,F,1991-03-08,NA,1992-03-16,NA,NA,J25,L,1991,NA,1991,NA
I91966,M,1991-03-11,NA,1992-02-24,NA,NA,966,L,1991,NA,1991,NA
X89,M,1991-03-11,NA,1995-02-08,NA,NA,J61,R,1991,NA,1991,NA
I91I82,M,1991-03-12,NA,1992-02-24,NA,NA,I82,L,1991,NA,1991,NA
I91L73,M,1991-03-14,1991-03-14,NA,NA,NA,L73,L,1991,L,1991,1991
I91L71,M,1991-03-16,NA,1992-02-26,NA,NA,L71,L,1991,NA,1991,NA
X26,F,1991-03-18,1992-07-24,NA,NA,NA,896,Q,1991,Q,1991,1992
V85,M,1991-03-19,NA,1995-01-20,NA,NA,573,F,1991,NA,1991,NA
X49,M,1991-03-19,NA,1995-01-26,NA,NA,693,F,1991,NA,1991,NA
X72,F,1991-03-21,1992-03-19,NA,NA,NA,D83,R,1991,R,1991,1992
I91I94,F,1991-03-23,NA,1992-01-27,NA,NA,I94,T,1991,NA,1991,NA
I91G40,F,1991-03-23,NA,1992-03-16,NA,NA,G40,L,1991,NA,1991,NA
I91G65,M,1991-03-24,NA,1992-02-24,NA,NA,G65,L,1991,NA,1991,NA
X42,M,1991-03-25,NA,1995-01-20,NA,NA,I68,F,1991,NA,1991,NA
I91A58,M,1991-03-26,NA,1992-02-24,NA,NA,A58,L,1991,NA,1991,NA
I91K30,F,1991-03-28,NA,1992-03-16,NA,NA,K30,L,1991,NA,1991,NA
I91L47,F,1991-03-29,NA,1992-03-18,NA,NA,L47,L,1991,NA,1991,NA
I91D80,M,1991-03-31,NA,1992-01-27,NA,NA,D80,T,1991,NA,1991,NA
I91G32,F,1991-03-31,NA,1992-03-12,NA,NA,G32,L,1991,NA,1991,NA
I91587,F,1991-04-06,1991-06-10,NA,NA,NA,587,T,1991,T,1991,1991
I91660,M,1991-04-07,1991-04-09,NA,NA,NA,660,L,1991,L,1991,1991
I91233,F,1991-04-08,1991-06-18,NA,NA,NA,233,Q,1991,Q,1991,1991
I91A65,M,1991-04-09,NA,1992-02-24,NA,NA,A65,L,1991,NA,1991,NA
X92,M,1991-04-15,1992-11-12,NA,NA,NA,F38,V,1991,V,1991,1992
I91K23,F,1991-04-15,NA,1992-03-16,NA,NA,K23,L,1991,NA,1991,NA
V77,M,1991-04-16,NA,1995-02-16,NA,NA,L92,F,1991,NA,1991,NA
I91L52,F,1991-04-20,NA,1992-03-18,NA,NA,L52,L,1991,NA,1991,NA
I91964,F,1991-04-29,NA,1992-03-02,NA,NA,964,L,1991,NA,1991,NA
I91I70,M,1991-05-02,1992-01-01,NA,NA,NA,I70,F,1991,F,1991,1992
I91H74,F,1991-05-04,1992-01-01,NA,NA,NA,H74,F,1991,F,1991,1992
I91I07,F,1991-05-06,1992-01-01,NA,NA,NA,I07,F,1991,F,1991,1992
I91709,M,1991-05-13,NA,1992-02-24,NA,NA,709,L,1991,NA,1991,NA
V88,F,1991-06-26,NA,1995-01-11,NA,NA,F23,F,1991,NA,1991,NA
V71,F,1990-04-09,NA,1995-01-11,NA,I30,K17,F,1990,NA,1990,NA
T54,M,1990-01-27,NA,2002-01-23,G11,H92,G11,S,1990,NA,1990,NA
V29,M,1990-02-21,2001-06-24,NA,483,H79,483,L,1990,CC,1990,2001
T77,M,1990-04-18,NA,1995-02-01,A94,H79,I44,F,1990,NA,1990,NA
T51,F,1990-01-22,NA,2004-02-03,E04,G26,E04,S,1990,NA,1990,NA
T57,M,1990-01-06,2009-04-23,NA,NA,G23,803,R,1990,HH,1990,2009
T52,M,1990-04-14,NA,2004-04-02,I95,G21,I95,S,1990,NA,1990,NA
V04,F,1990-01-15,NA,2002-01-29,NA,F32,573,F,1990,NA,1990,NA
V05,F,1990-01-28,2008-01-28,NA,NA,F32,F19,F,1990,NKK,1990,2008
V37,F,1990-01-28,2010-03-10,NA,F25,F08,F25,F,1990,F,1990,2010
V60,F,1989-12-26,2009-04-14,NA,H45,F05,H45,R,1990,R,1989,2009
T56,M,1990-01-24,NA,1995-02-08,C63,F05,C63,R,1990,NA,1990,NA
T84,F,1990-02-20,2014-02-25,NA,953,F05,953,S,1990,S,1990,2014
V44,F,1990-02-25,2007-09-21,NA,D92,F05,D92,R,1990,R,1990,2007
T99,F,1990-01-01,NA,1992-03-16,G81,F00,G81,L,1990,NA,1990,NA
T98,F,1990-02-01,2005-12-19,NA,845,E99,845,L,1990,NV,1990,2005
T29,M,1990-02-14,NA,2002-02-28,J85,E97,J85,F,1990,NA,1990,NA
V72,F,1990-01-28,2013-09-24,NA,I63,E54,I63,F,1990,NHH,1990,2013
V65,F,1990-02-21,2009-09-14,NA,K11,E54,K11,F,1990,F,1990,2009
V53,F,1990-02-26,NA,1994-02-21,NA,D71,K47,Q,1990,NA,1990,NA
V51,F,1990-03-12,NA,1994-02-10,NA,D71,745,Q,1990,NA,1990,NA
V34,M,1990-04-26,1996-03-30,NA,I70,D38,I70,F,1990,R,1990,1996
V45,M,1990-01-16,2006-04-11,NA,C38,C98,C38,F,1990,R,1990,2006
T88,M,1990-05-19,2011-09-15,NA,577,C98,577,F,1990,V,1990,2011
T86,F,1990-02-17,NA,2004-01-21,B64,C84,B64,S,1990,NA,1990,NA
T53,M,1990-02-02,2011-11-17,NA,I56,C78,I56,S,1990,R,1990,2011
V58,F,1990-02-03,NA,2010-02-23,699,C18,699,F,1990,NA,1990,NA
V57,F,1990-02-08,NA,1995-01-13,NA,C18,E76,F,1990,NA,1990,NA
T94,F,1990-01-24,2000-12-04,NA,971,B01,971,R,1990,R,1990,2000
T82,M,1990-03-05,2014-01-04,NA,678,B01,678,S,1990,F,1990,2014
T95,F,1990-01-24,2011-09-05,NA,D07,A34,D07,R,1990,R,1990,2011
T83,F,1990-02-16,2011-12-16,NA,H64,788,H64,S,1990,NS,1990,2011
T55,M,1990-01-29,NA,1995-02-09,NA,728,H57,R,1990,NA,1990,NA
T87,M,1990-03-14,NA,1995-01-26,I21,722,I21,S,1990,NA,1990,NA
V16,F,1990-03-29,NA,1992-01-29,NA,708,I94,T,1990,NA,1990,NA
V14,F,1990-01-05,NA,1992-01-27,NA,536,H60,T,1990,NA,1990,NA
I90J66,M,1989-12-18,1989-12-19,NA,NA,NA,J66,R,1990,R,1989,1989
V08,F,1989-12-18,NA,1994-01-25,NA,NA,I22,Q,1990,NA,1989,NA
T45,M,1989-12-25,NA,1992-03-11,NA,NA,A96,L,1990,NA,1989,NA
I90H78,F,1989-12-26,1990-01-04,NA,NA,NA,H78,L,1990,L,1989,1990
I90I34,M,1989-12-26,1991-01-01,NA,NA,NA,I34,Q,1990,Q,1989,1991
I90J12,F,1989-12-31,1990-02-09,NA,NA,NA,J12,R,1990,R,1989,1990
I90I73,F,1990-01-01,NA,1990-03-12,NA,NA,I73,I,1990,NA,1990,NA
I90B03,M,1990-01-01,1990-04-06,NA,NA,NA,B03,F,1990,F,1990,1990
I90585,F,1990-01-04,NA,1990-02-06,NA,NA,585,I,1990,NA,1990,NA
V23,M,1990-01-04,NA,1992-02-26,NA,NA,F09,L,1990,NA,1990,NA
V24,F,1990-01-05,2001-01-22,NA,NA,NA,I31,R,1990,R,1990,2001
T72,M,1990-01-06,NA,1995-02-23,NA,NA,J29,F,1990,NA,1990,NA
T61,F,1990-01-07,NA,1992-02-24,NA,NA,I04,L,1990,NA,1990,NA
V55,F,1990-01-07,NA,1994-01-20,NA,NA,D81,Q,1990,NA,1990,NA
I90B85,F,1990-01-08,NA,1990-02-12,NA,NA,B85,I,1990,NA,1990,NA
I90B68,F,1990-01-09,NA,1990-02-12,NA,NA,B68,I,1990,NA,1990,NA
I90F02,F,1990-01-09,1990-01-09,NA,NA,NA,F02,L,1990,L,1990,1990
I90A25,M,1990-01-09,NA,1990-03-13,NA,NA,A25,I,1990,NA,1990,NA
I90F38,M,1990-01-09,1991-01-15,NA,NA,NA,F38,L,1990,L,1990,1991
V74,F,1990-01-09,NA,1992-03-11,NA,NA,966,L,1990,NA,1990,NA
V06,M,1990-01-10,NA,1995-01-13,NA,NA,893,Q,1990,NA,1990,NA
T66,F,1990-01-12,NA,1992-03-02,NA,NA,I27,L,1990,NA,1990,NA
I90E55,F,1990-01-13,1990-01-29,NA,NA,NA,E55,R,1990,R,1990,1990
I90J13,M,1990-01-13,1991-01-01,NA,NA,NA,J13,Q,1990,Q,1990,1991
I90950,F,1990-01-14,NA,1990-01-30,NA,NA,950,I,1990,NA,1990,NA
I90H76,M,1990-01-14,NA,1990-02-01,NA,NA,H76,I,1990,NA,1990,NA
I90I91,F,1990-01-14,NA,1990-02-05,NA,NA,I91,I,1990,NA,1990,NA
I90G12,M,1990-01-14,NA,1990-02-15,NA,NA,G12,I,1990,NA,1990,NA
I90I38,F,1990-01-14,1990-02-14,NA,NA,NA,I38,T,1990,T,1990,1990
V30,F,1990-01-14,NA,1992-03-11,NA,NA,J25,L,1990,NA,1990,NA
T67,M,1990-01-14,NA,1992-03-16,NA,NA,I03,L,1990,NA,1990,NA
I90234,F,1990-01-15,1990-01-29,NA,NA,NA,234,I,1990,I,1990,1990
I90D99,F,1990-01-15,1990-03-02,NA,NA,NA,D99,I,1990,I,1990,1990
V63,F,1990-01-15,NA,1992-03-02,NA,NA,A91,L,1990,NA,1990,NA
V15,F,1990-01-16,NA,1992-01-27,NA,NA,C58,T,1990,NA,1990,NA
I90C40,M,1990-01-16,1991-01-15,NA,NA,NA,C40,F,1990,F,1990,1991
T93,F,1990-01-16,1992-11-18,NA,NA,NA,C26,F,1990,F,1990,1992
I90432,M,1990-01-17,1990-02-12,NA,NA,NA,432,L,1990,L,1990,1990
V41,F,1990-01-17,NA,1994-03-01,NA,NA,D88,Q,1990,NA,1990,NA
I90G01,M,1990-01-18,NA,1990-01-30,NA,NA,G01,I,1990,NA,1990,NA
T31,M,1990-01-18,NA,1992-02-26,NA,NA,A57,L,1990,NA,1990,NA
V46,F,1990-01-19,NA,1992-02-03,NA,NA,I01,T,1990,NA,1990,NA
V26,M,1990-01-19,NA,1992-03-10,NA,NA,J37,L,1990,NA,1990,NA
I90I12,F,1990-01-20,1991-01-15,NA,NA,NA,I12,F,1990,F,1990,1991
T37,M,1990-01-20,NA,1992-02-24,NA,NA,E98,L,1990,NA,1990,NA
T69,F,1990-01-20,NA,1992-03-11,NA,NA,A94,L,1990,NA,1990,NA
V07,M,1990-01-20,NA,1994-02-16,NA,NA,G25,Q,1990,NA,1990,NA
T26,M,1990-01-20,NA,1995-01-20,NA,NA,K04,F,1990,NA,1990,NA
V59,M,1990-01-20,1999-11-11,NA,929,NA,929,F,1990,X,1990,1999
I90D83,F,1990-01-21,1990-01-26,NA,NA,NA,D83,R,1990,R,1990,1990
V42,M,1990-01-21,1991-10-09,NA,NA,NA,I72,R,1990,R,1990,1991
V43,F,1990-01-21,NA,1994-02-15,NA,NA,I42,Q,1990,NA,1990,NA
I90F14,F,1990-01-22,NA,1990-02-08,NA,NA,F14,I,1990,NA,1990,NA
I90B59,F,1990-01-22,NA,1990-02-27,NA,NA,B59,I,1990,NA,1990,NA
T49,M,1990-01-22,NA,1992-01-27,NA,NA,941,T,1990,NA,1990,NA
T62,F,1990-01-22,NA,1992-02-24,NA,NA,709,L,1990,NA,1990,NA
I90H41,M,1990-01-23,NA,1990-02-01,NA,NA,H41,I,1990,NA,1990,NA
I90A47,F,1990-01-23,NA,1990-02-06,NA,NA,A47,I,1990,NA,1990,NA
I90H38,M,1990-01-23,1990-06-15,NA,NA,NA,H38,S,1990,S,1990,1990
I90F20,M,1990-01-24,1990-01-24,NA,NA,NA,F20,F,1990,F,1990,1990
T79,M,1990-01-24,NA,1994-01-25,NA,NA,H56,Q,1990,NA,1990,NA
I90I90,M,1990-01-25,NA,1990-01-31,NA,NA,I90,I,1990,NA,1990,NA
T32,F,1990-01-25,1993-04-26,NA,NA,NA,D15,L,1990,NV,1990,1993
I90D05,F,1990-01-26,1990-01-26,NA,NA,NA,D05,I,1990,I,1990,1990
T36,F,1990-01-26,NA,1992-02-24,NA,NA,I77,L,1990,NA,1990,NA
V02,M,1990-01-26,NA,1992-03-04,NA,NA,H82,L,1990,NA,1990,NA
T40,M,1990-01-26,NA,1992-03-11,NA,NA,965,L,1990,NA,1990,NA
T64,M,1990-01-26,NA,1992-03-11,NA,NA,844,L,1990,NA,1990,NA
I90A31,M,1990-01-27,NA,1990-01-30,NA,NA,A31,I,1990,NA,1990,NA
I90H35,F,1990-01-27,NA,1990-01-30,NA,NA,H35,I,1990,NA,1990,NA
I90G73,M,1990-01-27,NA,1990-02-05,NA,NA,G73,I,1990,NA,1990,NA
I90K09,F,1990-01-27,1991-01-15,NA,NA,NA,K09,F,1990,F,1990,1991
T96,M,1990-01-27,NA,1995-01-20,NA,NA,H02,R,1990,NA,1990,NA
I90D76,F,1990-01-28,NA,1990-02-05,NA,NA,D76,I,1990,NA,1990,NA
I90952,F,1990-01-29,NA,1990-03-01,NA,NA,952,I,1990,NA,1990,NA
I90G17,M,1990-01-29,1990-05-10,NA,NA,NA,G17,R,1990,R,1990,1990
