AnimalID,DOB,Sex,BirthGroup,BehaviorMom,Last Event,LastGroup,EventDate,Status,DamGen,SireGen,BirthSeason,DOD,DateTransfer
I199I8,6/25/2018,m,KK,9I8,,KK,,Remove,,,2019,,12/12/2018
I199L9,9/9/2018,m,KK,9L9,,KK,,Remove,,,2019,,12/11/2018
I199M8,5/29/2018,f,V,9M8,,V,,IN CS,,,2019,,
I199N3,7/18/2018,m,F,9N3,,F,,In CS,,,2019,,
I199N4,9/21/2018,f,MM,9N4,F,F,7/9/2019,In CS,,,2019,,
I199N6,5/29/2018,f,KK,9N6,,KK,,IN CS,,,2019,,
I199P3,6/29/2018,m,V,9P3,,V,,In CS,,,2019,,
I199Q9,6/26/2018,m,MM,9Q9,,MM,,In CS,,,2019,,
I199R8,6/23/2018,m,V,9R8,,V,,In CS,,,2019,,
I199U3,7/19/2018,f,F,9U3,,F,,Dead,,,2019,7/22/2018,
I19UkJul1,7/17/2018,f,?,?,,?,,Stillbirth,,,2019,7/19/2018,
I2,2/24/1965,m,C,IE,A,A,9/16/1968,Remove,,,1965,,11/5/1971
I20,1/7/1984,m,II,501,EE,EE,6/6/2001,Remove,,,1984,,3/7/2002
I2000V,11/4/2019,m,V,00V,,V,,In CS,,,2020,,
I2009Z,8/27/2019,f,S,09Z,,S,,In CS,,,2020,,
I200A4,7/12/2019,m,F,0A4,,F,,Dead,,,2020,7/13/2019,
I200A4-2,8/30/2019,f,F,0A4,,F,,In CS,,,2020,,
I200A9,8/24/2019,f,F,0A9,,F,,In CS,,,2020,,
I200C6,7/14/2019,f,PP,0C6,,PP,,In CS,,,2020,,
I200C8,9/1/2019,m,MM,0C8,,MM,,In CS,,,2020,,
I200E1,7/12/2019,f,R,0E1,,R,,In CS,,,2020,,
I200E2,8/1/2019,m,R,0E2,,R,,In CS,,,2020,,
I200G5,8/22/2019,f,F,0G5,,F,,In CS,,,2020,,
I200I5,7/4/2019,f,F,0I5,,F,,Dead,,,2020,7/9/2019,
I200I5-2,8/25/2019,f,F,0I5,,F,,In CS,,,2020,,
I200K2,9/23/2019,f,F,0K2,,F,,In CS,,,2020,,
I200K7,10/1/2019,m,F,0K7,,F,,In CS,,,2020,,
I200M4,7/15/2019,f,V,0M4,,V,,In CS,,,2020,,
I200M6,5/15/2019,m,KK,0M6,,KK,,In CS,,,2020,,
I200P2,6/19/2019,f,S,0P2,,S,,Remove,,,2020,,10/30/2019
I200R0,5/15/2019,m,MM,0R0,,MM,,Dead,,,2020,5/16/2019,
I200R9,5/24/2019,m,MM,0R9,,MM,,In CS,,,2020,,
I200S5,6/4/2019,m,V,0S5,,V,,In CS,,,2020,,
I200S6,6/17/2019,m,V,0S6,,V,,In CS,,,2020,,
I200S8,6/19/2019,f,F,0S8,,F,,Dead,,,2020,7/2/2019,
I200T0,6/15/2019,M,F,0T0,,F,,In CS,,,2020,,
I200T1,6/17/2019,f,F,0T1,,F,,In CS,,,2020,,
I200T5,7/12/2019,f,F,0T5,,F,,In CS,,,2020,,
I200T6,6/2/2019,m,PP,0T6,,PP,,In CS,,,2020,,
I200U4,7/14/2019,f,PP,0U4,,PP,,In CS,,,2020,,
I200U6,7/3/2019,f,F,0U6,,F,,Dead,,,2020,8/13/2019,
I200V2,7/11/2019,f,PP,0V2,,PP,,In CS,,,2020,,
I200X0,7/9/2019,m,MM,0X0,,MM,,In CS,,,2020,,
I200X4,7/23/2019,u,MM,0X4,,MM,,Dead,,,2020,7/25/2019,
I200X8,5/28/2019,m,F,0X8,,F,,Dead,,,2020,6/21/2019,
I200X9,7/14/2019,m,F,0X9,,F,,In CS,,,2020,,
I2014Z,5/30/2019,f,R,14Z,,R,,In CS,,,2020,,
I2016Z,6/27/2019,m,R,16Z,,R,,In CS,,,2020,,
I201A3,7/30/2019,m,F,1A3,,F,,In CS,,,2020,,
I201B4,6/15/2019,f,S,1B4,,S,,In CS,,,2020,,
i201E0,9/18/2019,f,MM,1E0,,MM,,In CS,,,2020,,
I201E6,7/1/2019,f,R,1E6,,R,,In CS,,,2020,,
I201E7,7/16/2019,f,R,1E7,,R,,In CS,,,2020,,
I201F4,8/4/2019,f,R,1F4,,R,,In CS,,,2020,,
I201G0,6/20/2019,f,V,1G0,,V,,In CS,,,2020,,
I201G1,9/14/2019,m,V,1G1,,V,,In CS,,,2020,,
I201H6,6/29/2019,m,F,1H6,,F,,In CS,,,2020,,
I201I5,6/1/2019,f,V,1I5,,V,,In CS,,,2020,,
I201K3,7/22/2019,m,MM,1K3,,MM,,In CS,,,2020,,
I201K5-1,6/16/2019,m,F,1K5,,F,,Dead,,,2020,6/18/2019,
I201K5-2,6/16/2019,m,F,1K5,,F,,In CS,,,2020,,
I201K8,8/23/2019,m,S,1K8,,S,,Remove,,,2020,,11/8/2019
I201L4,7/25/2019,f,F,1L4,,F,,In CS,,,2020,,
I201L5,7/7/2019,f,F,1L5,,F,,In CS,,,2020,,
I201L7,8/7/2019,m,R,1L7,,R,,In CS,,,2020,,
I201M0,7/12/2019,m,R,1M0,,R,,In CS,,,2020,,
I201M4,7/6/2019,m,R,1M4,,R,,In CS,,,2020,,
I201N9,6/26/2019,f,PP,1N9,,PP,,In CS,,,2020,,
I201O6,6/27/2019,f,R,1O6,,R,,In CS,,,2020,,
I201Q7,5/16/2019,m,V,1Q7,,V,,STILLBIRTH,,,2020,5/16/2019,
I201S9,7/7/2019,f,F,1S9,,F,,In CS,,,2020,,
I201T0,7/11/2019,f,R,1T0,,R,,In CS,,,2020,,
I201T2,6/3/2019,f,R,1T2,,R,,In CS,,,2020,,
I201T8,8/25/2019,m,R,1T8,,R,,Dead,,,2020,8/26/2019,
I201U3,6/12/2019,f,S,1U3,,S,,Remove,,,2020,,11/1/2019
I201V8,7/6/2019,f,S,1V8,,S,,Remove,,,2020,,10/30/2019
I201W0,7/7/2019,m,R,1W0,,R,,In CS,,,2020,,
I201W2,6/26/2019,m,R,1W2,,R,,In CS,,,2020,,
I201X1,7/1/2019,f,MM,1X1,,MM,,In CS,,,2020,,
I201X4,7/10/2019,f,F,1X4,,F,,In CS,,,2020,,
I201X6,7/5/2019,f,F,1X6,,F,,In CS,,,2020,,
I201X7,7/6/2019,m,F,1X7,PP,PP,7/9/2019,In CS,,,2020,,
I2026V,6/23/2019,f,R,26V,,R,,In CS,,,2020,,
I2029Z,6/18/2019,m,F,29Z,,F,,In CS,,,2020,,
I202A2,10/6/2019,f,F,2A2,,F,,In CS,,,2020,,
I202A5,5/29/2019,f,F,2A5,,F,,In CS,,,2020,,
I202A7,9/5/2019,f,F,2A7,,F,,In CS,,,2020,,
I202B4,5/27/2019,m,S,2B4,,S,,Dead,,,2020,7/13/2019,
I202C8,6/22/2019,f,R,2C8,,R,,In CS,,,2020,,
I202D1,7/15/2019,m,S,2D1,,S,,In CS,,,2020,,
I202D4,7/6/2019,m,S,2D4,,S,,In CS,,,2020,,
I202E1,7/24/2019,m,MM,2E1,,MM,,In CS,,,2020,,
I202F0,6/18/2019,f,R,2F0,,R,,In CS,,,2020,,
I202G2,7/15/2019,m,V,2G2,,V,,In CS,,,2020,,
I202H3,7/23/2019,m,F,2H3,,F,,In CS,,,2020,,
I202J2,7/12/2019,f,F,2J2,,F,,In CS,,,2020,,
I202J5,8/29/2019,f,R,2J5,,R,,Dead,,,2020,10/9/2019,
I202J8,8/24/2019,f,F,2J8,,F,,In CS,,,2020,,
I202K1,9/12/2019,f,V,2K1,,V,,In CS,,,2020,,
I202L5,8/12/2019,f,F,2L5,,F,,In CS,,,2020,,
I202L8,7/5/2019,f,F,2L8,,F,,In CS,,,2020,,
I202M0,6/12/2019,f,R,2M0,,R,,In CS,,,2020,,
I202M1,6/23/2019,m,R,2M1,,R,,In CS,,,2020,,
I202N6,7/16/2019,m,F,2N6,,F,,In CS,,,2020,,
I202Q6,7/7/2019,f,R,2Q6,,R,,In CS,,,2020,,
I202Q7,6/15/2019,f,R,2Q7,,R,,In CS,,,2020,,
I202S1,8/16/2019,m,R,2S1,,R,,In CS,,,2020,,
I202T4,7/3/2019,f,KK,2T4,,KK,,In CS,,,2020,,
I202T9,7/19/2019,m,S,2T9,,S,,Remove,,,2020,,11/1/2019
I202U6,6/18/2019,f,S,2U6,,S,,In CS,,,2020,,
I202U7,6/12/2019,m,S,2U7,,S,,Remove,,,2020,,11/14/2019
I202V8,7/13/2019,f,S,2V8,,S,,Remove,,,2020,,11/1/2019
I202W9,7/14/2019,m,F,2W9,,F,,In CS,,,2020,,
I202X2,7/7/2019,m,F,2X2,,F,,Dead,,,2020,8/30/2019,
I2031V-1,7/11/2019,f,R,31V,,R,,In CS,,,2020,,
I2031V-2,7/11/2019,f,R,31V,,R,,Dead,,,2020,7/12/2019,
I2033V,7/16/2019,m,S,33V,,S,,In CS,,,2020,,
I2034Z,5/19/2019,f,MM,34Z,,MM,,In CS,,,2020,,
I2036Z,6/24/2019,m,F,36Z,,F,,In CS,,,2020,,
I2037P,7/5/2019,m,R,37P,,R,,In CS,,,2020,,
I2038Z,9/28/2019,f,S,38Z,,S,,In CS,,,2020,,
I203D1,8/27/2019,f,S,3D1,,S,,Remove,,,2020,,12/3/2019
I203D4,7/8/2019,f,S,3D4,,S,,Remove,,,2020,,12/11/2019
I203D9,9/11/2019,f,V,3D9,,V,,In CS,,,2020,,
I203E2,6/30/2019,f,F,3E2,,F,,In CS,,,2020,,
I203F8,7/26/2019,f,R,3F8,,R,,In CS,,,2020,,
I203H0,6/17/2019,m,V,3H0,,V,,In CS,,,2020,,
I203H4,5/12/2019,f,R,3H4,,R,,In CS,,,2020,,
I203H6,7/28/2019,m,S,3H6,,S,,In CS,,,2020,,
I203J5,9/14/2019,f,R,3J5,,R,,In CS,,,2020,,
I203L9,7/4/2019,f,S,3L9,,S,,Dead,,,2020,9/28/2019,
I203M5,7/10/2019,m,R,3M5,,R,,In CS,,,2020,,
I203M7,6/5/2019,f,R,3M7,,R,,In CS,,,2020,,
I203O0,6/7/2019,m,S,3O0,,S,,In CS,,,2020,,
I203O2,5/24/2019,m,R,3O2,,R,,In CS,,,2020,,
I203R2,7/1/2019,f,R,3R2,,R,,Dead,,,2020,9/17/2019,
I203S3,8/13/2019,f,F,3S3,,F,,In CS,,,2020,,
I203S4,7/14/2019,f,PP,3S4,,PP,,In CS,,,2020,,
I203U4,6/22/2019,f,V,3U4,,V,,In CS,,,2020,,
I203U8,8/18/2019,m,R,3U8,,R,,In CS,,,2020,,
I203V6,8/1/2019,m,S,3V6,,S,,In CS,,,2020,,
I203X2,6/23/2019,f,F,3X2,,F,,In CS,,,2020,,
I2040L,6/6/2019,f,F,40L,,F,,In CS,,,2020,,
I2042L,7/27/2019,f,PP,42L,,PP,,In CS,,,2020,,
I2043J,7/12/2019,f,F,43J,,F,,Dead,,,2020,7/13/2019,
I204A0,6/22/2019,f,R,4A0,,R,,In CS,,,2020,,
I204A5,7/12/2019,f,R,4A5,,R,,In CS,,,2020,,
I204A9,7/21/2019,m,S,4A9,,S,,In CS,,,2020,,
I204B2,7/20/2019,m,R,4B2,,R,,In CS,,,2020,,
I204C2,6/26/2019,m,F,4C2,,F,,In CS,,,2020,,
I204E0,6/12/2019,f,R,4E0,,R,,In CS,,,2020,,
I204F5,6/23/2019,f,R,4F5,,R,,In CS,,,2020,,
I204H0,6/12/2019,m,R,4H0,,R,,In CS,,,2020,,
I204H3,10/8/2019,m,S,4H3,,S,,In CS,,,2020,,
I204H7,6/21/2019,m,S,4H7,,S,,Remove,,,2020,,11/1/2019
I204I1,7/8/2019,f,R,4I1,,R,,In CS,,,2020,,
I204I3,5/16/2019,f,S,4I3,,S,,Remove,,,2020,,10/24/2019
I204I4,6/20/2019,f,R,4I4,,R,,In CS,,,2020,,
I204I5,6/25/2019,f,R,4I5,,R,,In CS,,,2020,,
I204J4,5/25/2019,m,V,4J4,,V,,In CS,,,2020,,
I204L5,5/28/2019,m,R,4L5,,R,,In CS,,,2020,,
I204M2,8/16/2019,m,S,4M2,,S,,Dead,,,2020,2/8/2020,
I204M5,6/18/2019,f,R,4M5,,R,,In CS,,,2020,,
I204N6,7/29/2019,f,MM,4N6,,MM,,In CS,,,2020,,
I204O4,7/17/2019,m,V,4O4,,V,,Dead,,,2020,7/17/2019,
I204P3,5/28/2019,f,S,4P3,,S,,Dead,,,2020,6/11/2019,
I204P3-2,7/15/2019,m,S,4P3,,S,,Dead,,,2020,7/15/2019,
I204P4,6/24/2019,F,S,4P4,,S,,In CS,,,2020,,
I204P9,5/10/2019,f,S,4P9,,S,,In CS,,,2020,,
I204Q3,7/18/2019,m,R,4Q3,,R,,In CS,,,2020,,
I204Q7,7/27/2019,m,R,4Q7,,R,,In CS,,,2020,,
I204R1,7/30/2019,m,S,4R1,,S,,Remove,,,2020,,12/3/2019
I204S7,6/19/2019,f,V,4S7,,V,,In CS,,,2020,,
I204U1,6/26/2019,f,V,4U1,,V,,In CS,,,2020,,
I204U8,7/5/2019,m,V,4U8,,V,,In CS,,,2020,,
I204V2,7/10/2019,f,S,4V2,,S,,Remove,,,2020,,12/11/2019
I204V5,8/1/2019,m,S,4V5,,S,,In CS,,,2020,,
I2050I,6/16/2019,m,F,50I,,F,,In CS,,,2020,,
I2051Z,11/17/2019,m,V,51Z,,V,,Dead,,,2020,11/22/2019,
I2052P,8/24/2019,m,F,52P,,F,,In CS,,,2020,,
I2052Z,7/9/2019,m,V,52Z,,V,,In CS,,,2020,,
I2053E,7/22/2019,f,PP,53E,,PP,,In CS,,,2020,,
I2054N,9/1/2019,m,R,54N,,R,,In CS,,,2020,,
I2055V,8/11/2019,f,F,55V,,F,,In CS,,,2020,,
I205A1,8/18/2019,f,S,5A1,,S,,Remove,,,2020,,11/13/2019
I205C4,6/16/2019,m,R,5C4,,R,,In CS,,,2020,,
I205D9,8/1/2019,f,MM,5D9,,MM,,In CS,,,2020,,
I205E8,8/1/2019,m,V,5E8,,V,,In CS,,,2020,,
I205G9,7/3/2019,f,F,5G9,,F,,In CS,,,2020,,
I205H6,5/17/2019,f,S,5H6,,S,,Remove,,,2020,,11/14/2019
I205K1,4/14/2019,m,F,5K1,nPP,nPP,3/28/2019,In CS,,,2020,,
I205K3,7/7/2019,f,F,5K3,,F,,In CS,,,2020,,
I205K7,7/9/2019,f,F,5K7,,F,,In CS,,,2020,,
I205K9,7/24/2019,m,MM,5K9,,MM,,In CS,,,2020,,
I205L7,8/24/2019,m,V,5L7,,V,,In CS,,,2020,,
I205M1,8/28/2019,f,R,5M1,,R,,In CS,,,2020,,
I205M3,6/23/2019,f,R,5M3,,R,,In CS,,,2020,,
I205P1,6/11/2019,f,S,5P1,,S,,In CS,,,2020,,
I205Q5,5/12/2019,f,R,5Q5,,R,,Dead,,,2020,8/6/2019,
I205Q6,6/30/2019,m,R,5Q6,,R,,Dead,,,2020,9/10/2019,
I205Q8,6/12/2019,f,F,5Q8,,F,,In CS,,,2020,,
I205R0,8/1/2019,f,R,5R0,,R,,In CS,,,2020,,
I205R3,7/8/2019,m,S,5R3,,S,,Dead,,,2020,7/9/2019,
I205T0,6/18/2019,f,F,5T0,,F,,In CS,,,2020,,
I205T3,7/25/2019,f,F,5T3,,F,,In CS,,,2020,,
I205T4,10/16/2019,m,F,5T4,,F,,In CS,,,2020,,
I205U4,8/11/2019,f,V,5U4,,V,,In CS,,,2020,,
I205U5,7/8/2019,f,V,5U5,,V,,In CS,,,2020,,
I2060V,8/8/2019,m,S,60V,,S,,In CS,,,2020,,
I2063V,7/15/2019,f,F,63V,,F,,In CS,,,2020,,
I2064P,10/15/2019,f,F,64P,,F,,In CS,,,2020,,
I2069O,7/10/2019,f,R,69O,,R,,In CS,,,2020,,
I206A4,7/2/2019,f,R,6A4,,R,,In CS,,,2020,,
I206B0,6/8/2019,m,R,6B0,,R,,Dead,,,2020,6/25/2019,
I206C0,7/5/2019,f,F,6C0,,F,,Dead,,,2020,7/10/2019,
I206C0-2,9/15/2019,f,F,6C0,,F,,In CS,,,2020,,
I206C2,6/11/2019,f,KK,6C2,,KK,,In CS,,,2020,,
I206C5,6/15/2019,m,F,6C5,,F,,In CS,,,2020,,
I206D8,6/5/2019,f,R,6D8,,R,,In CS,,,2020,,
I206D9,6/10/2019,m,KK,6D9,,KK,,Remove,,,2020,,12/11/2019
I206J0,5/19/2019,f,MM,6J0,,MM,,In CS,,,2020,,
I206K1,7/30/2019,m,MM,6K1,,MM,,In CS,,,2020,,
I206K7,6/30/2019,f,R,6K7,,R,,In CS,,,2020,,
I206N6,5/26/2019,f,PP,6N6,,PP,,In CS,,,2020,,
I206O0,7/6/2019,f,F,6O0,,F,,In CS,,,2020,,
I206O1,6/9/2019,m,F,6O1,,F,,Dead,,,2020,6/13/2019,
I206O9,6/13/2019,f,S,6O9,,S,,Remove,,,2020,,10/24/2019
I206P1,6/21/2019,f,R,6P1,,R,,In CS,,,2020,,
I206Q2,9/17/2019,f,F,6Q2,,F,,In CS,,,2020,,
I206Q4,9/7/2019,f,F,6Q4,,F,,In CS,,,2020,,
I206S4,7/21/2019,f,R,6S4,,R,,In CS,,,2020,,
I206T5,6/24/2019,m,MM,6T5,,MM,,Dead,,,2020,7/9/2019,
I206T9,6/22/2019,f,F,6T9,,F,,In CS,,,2020,,
I206U0,6/28/2019,m,V,6U0,,V,,Dead,,,2020,9/10/2019,
I206U3,6/23/2019,f,V,6U3,,V,,In CS,,,2020,,
I206U8,6/30/2019,m,MM,6U8,,MM,,In CS,,,2020,,
I2078T,8/10/2019,m,F,78T,,F,,Dead,,,2020,8/14/2019,
I2079Z,9/24/2019,f,F,79Z,,F,,In CS,,,2020,,
I207A6,6/4/2019,m,R,7A6,,R,,In CS,,,2020,,
I207A8,7/8/2019,m,R,7A8,,R,,In CS,,,2020,,
I207A9,5/30/2019,f,S,7A9,,S,,Remove,,,2020,,11/14/2019
I207B7,6/15/2019,m,F,7B7,,F,,In CS,,,2020,,
I207C4,9/23/2019,f,V,7C4,,V,,Dead,,,2020,9/27/2019,
I207D8,7/2/2019,m,F,7D8,,F,,In CS,,,2020,,
I207F2,5/7/2019,m,R,7F2,,R,,Dead,,,2020,5/11/2019,
I207F7,9/9/2019,f,S,7F7,,S,,Remove,,,2020,,11/13/2019
I207I4,8/11/2019,m,S,7I4,,S,,In CS,,,2020,,
I207J8,5/26/2019,m,F,7J8,,F,,In CS,,,2020,,
I207K8,8/16/2019,f,V,7K8,,V,,In CS,,,2020,,
I207L1,6/10/2019,f,S,7L1,,S,,In CS,,,2020,,
I207M5,6/21/2019,f,S,7M5,,S,,Dead,,.,2020,8/14/2019,
I207M6,5/30/2019,f,R,7M6,,R,,In CS,,,2020,,
I207M9,6/30/2019,m,S,7M9,,S,,Dead,,,2020,8/26/2019,
I207N7,6/30/2019,m,PP,7N7,,PP,,In CS,,,2020,,
I207P1,6/20/2019,f,PP,7P1,F,F,7/5/2019,In CS,,.,2020,,
I207P3,8/15/2019,f,R,7P3,,R,,In CS,,,2020,,
I207Q0,6/7/2019,f,S,7Q0,,S,,Remove,,,2020,,10/24/2019
I207Q4,7/8/2019,m,S,7Q4,,S,,Remove,,,2020,,10/25/2019
I207S8,8/5/2019,m,R,7S8,,R,,In CS,,,2020,,
I207T2,7/17/2019,f,R,7T2,,R,,In CS,,,2020,,
I207T6,7/9/2019,m,R,7T6,,R,,In CS,,,2020,,
I207T9,6/22/2019,m,R,7T9,,R,,In CS,,,2020,,
I207U0,9/11/2019,f,R,7U0,,R,,In CS,,,2020,,
I207U4,6/25/2019,f,F,7U4,,F,,In CS,,,2020,,
I207U5,6/7/2019,m,F,7U5,,F,,In CS,,,2020,,
I207U6,6/17/2019,m,F,7U6,,F,,In CS,,,2020,,
I207V8,7/30/2019,m,V,7V8,,V,,In CS,,,2020,,
I207W2,8/19/2019,f,F,7W2,,F,,In CS,,,2020,,
I2082L,6/29/2019,f,F,82L,,F,,In CS,,,2020,,
I2082V,9/30/2019,f,S,82V,,S,,Remove,,,2020,,11/1/2019
I2082Z,8/25/2019,m,S,82Z,,S,,Remove,,,2020,,10/23/2019
I2083Z,6/27/2019,m,KK,83Z,,KK,,In CS,,,2020,,
I2085V,5/20/2019,m,R,85V,,R,,In CS,,,2020,,
I2086Z,7/6/2019,f,KK,86Z,,KK,,In CS,,,2020,,
I208A3,7/28/2019,f,R,8A3,,R,,In CS,,,2020,,
I208A5,6/17/2019,f,R,8A5,,R,,Dead,,,2020,8/4/2019,
I208E8,6/8/2019,m,F,8E8,,F,,In CS,,,2020,,
I208F0,9/3/2019,m,R,8F0,,R,,In CS,,,2020,,
I208F3,6/12/2019,m,F,8F3,,F,,In CS,,,2020,,
I208H1,8/1/2019,m,MM,8H1,,MM,,In CS,,,2020,,
I208I6,7/14/2019,m,S,8I6,,S,,Remove,,,2020,,11/8/2019
I208J0,6/21/2019,m,MM,8J0,,MM,,In CS,,,2020,,
I208J6,7/13/2019,f,F,8J6,,F,,In CS,,,2020,,
I208J8-1,6/25/2019,m,F,8J8,,F,,In CS,,,2020,,
I208J8-2,6/25/2019,m,F,8J8,,F,,In CS,,,2020,,
I208M0,6/16/2019,m,S,8M0,,S,,Remove,,,2020,,11/14/2019
I208M2,6/30/2019,m,S,8M2,,S,,In CS,,,2020,,
I208M6,5/16/2019,f,S,8M6,,S,,Remove,,,2020,,11/12/2019
I208M7,6/29/2019,f,R,8M7,,R,,In CS,,,2020,,
I208N1,7/20/2019,m,F,8N1,,F,,In CS,,,2020,,
I208N3,6/11/2019,f,V,8N3,,V,,In CS,,,2020,,
I208P3,5/22/2019,m,F,8P3,,F,,In CS,,,2020,,
I208P8,7/6/2019,m,F,8P8,,F,,In CS,,,2020,,
I208R7,7/4/2019,m,V,8R7,,V,,In CS,,,2020,,
I208S0,6/15/2019,m,R,8S0,,R,,In CS,,,2020,,
I208T2,6/24/2019,m,F,8T2,,F,,In CS,,,2020,,
I208T8,7/10/2019,m,F,8T8,,F,,In CS,,,2020,,
I208T9,6/3/2019,m,MM,8T9,,MM,,In CS,,,2020,,
I208U1,6/9/2019,m,MM,8U1,,MM,,In CS,,,2020,,
I208U6,9/9/2019,m,F,8U6,,F,,In CS,,,2020,,
I208U8,7/7/2019,m,MM,8U8,,MM,,In CS,,,2020,,
I208W1,7/21/2019,f,F,8W1,,F,,In CS,,,2020,,
I208W5,9/3/2019,m,F,8W5,,F,,In CS,,,2020,,
I208W7,6/17/2019,m,S,8W7,,S,,Dead,,,2020,10/10/2019,
I2090P,7/4/2019,f,MM,90P,,MM,,In CS,,,2020,,
I2091V,7/12/2019,f,S,91V,,S,,In CS,,,2020,,
I2095V,8/17/2019,m,S,95V,,S,,In CS,,,2020,,
I2097R,8/4/2019,m,S,97R,,S,,Remove,,,2020,,12/11/2019
I2098V,5/25/2019,f,S,98V,,S,,Remove,,,2020,,11/12/2019
I209A4,7/14/2019,m,F,9A4,,F,,In CS,,,2020,,
I209C7,8/17/2019,m,S,9C7,,S,,In CS,,,2020,,
I209H7,6/17/2019,f,F,9H7,,F,,In CS,,,2020,,
I209H9,6/7/2019,f,KK,9H9,,KK,,Dead,,,2020,7/8/2019,
I209I6,9/15/2019,f,F,9I6,,F,,In CS,,,2020,,
I209J5,6/15/2019,m,R,9J5,,R,,In CS,,,2020,,
I209K0,6/16/2019,f,MM,9K0,,MM,,In CS,,,2020,,
I209L0,5/23/2019,m,R,9L0,,R,,In CS,,,2020,,
I209L6,6/7/2019,m,S,9L6,,S,,In CS,,,2020,,
I209L7,7/14/2019,m,R,9L7,,R,,In CS,,,2020,,
I209M6,7/13/2019,m,F,9M6,,F,,In CS,,,2020,,
I209M8,7/8/2019,f,V,9M8,,V,,In CS,,,2020,,
I209N1,6/15/2019,f,F,9N1,,F,,In CS,,,2020,,
I209N3,7/8/2019,f,F,9N3,,F,,In CS,,,2020,,
I209N4,7/14/2019,m,F,9N4,,F,,In CS,,,2020,,
I209O4,7/14/2019,m,R,9O4,,R,,In CS,,,2020,,
I209P3,6/29/2019,m,V,9P3,,V,,In CS,,,2020,,
I209P7,5/25/2019,m,R,9P7,,R,,In CS,,,2020,,
I209Q9,8/27/2019,f,MM,9Q9,,MM,,In CS,,,2020,,
I209R8,7/29/2019,m,V,9R8,,V,,In CS,,,2020,,
I209T1,6/18/2019,m,F,9T1,,F,,In CS,,,2020,,
I209T3,6/15/2019,f,S,9T3,,S,,Dead,,,2020,6/27/2019,
I209T3-K,6/28/2019,m,S,9T3,,S,,Dead,,,2020,7/3/2019,
I209T5,6/30/2019,m,S,9T5,,S,,Remove,,,2020,,11/12/2019
I209U3,6/16/2019,m,F,9U3,,F,,In CS,,,2020,,
I209U4,6/13/2019,m,F,9U4,,F,,In CS,,,2020,,
I209U6,6/15/2019,f,PP,9U6,,PP,,In CS,,,2020,,
I209W1,7/28/2019,f,F,9W1,,F,,In CS,,,2020,,
I21,2/10/1984,f,I,348,nCC,CC,1/1/1996,Dead,348,,1984,11/8/1996,
I22,1/18/1984,f,I,B13,nQ,nQ,3/1/1985,Remove,,,1984,,2/22/1994
I23,3/6/1984,m,I,262,L,L,10/8/1991,Remove,,,1984,,3/3/1992
I24,2/6/1984,m,F,692,I,I,11/21/1988,Remove,,,1984,,2/5/1990
I25,1/7/1984,m,L,671,Q,Q,10/10/1990,Remove,,,1984,,2/9/1994
I26,3/3/1984,m,L,A94,T,T,8/3/1988,Dead,,,1984,4/14/1989,
I27,4/7/1984,f,L,480,,L,,Remove,,,1984,,3/2/1992
I28,2/21/1984,f,L,844,,L,,Remove,,,1984,,4/1/1992
I29,1/1/1984,m,F,723,L,L,5/9/1991,Remove,,928,1984,,3/16/1992
I3,5/7/1965,f,E,IS,,E,,Dead,,,1965,2/8/1968,
I30,3/29/1984,m,F,FB,R,R,11/12/1999,Dead,,,1984,2/21/2001,
I31,5/17/1984,f,I,B60,nR,R,8/1/1985,Dead,,,1984,4/12/1993,
I32,2/2/1984,m,I,526,nQ,nQ,3/1/1985,Remove,,647,1984,,2/8/1994
I33,1/25/1985,f,I,A26,,I,,Remove,,,1985,,3/1/1990
I34,1/15/1985,f,Q,B11,,Q,,Remove,,,1985,,3/1/1994
I35,1/12/1985,m,I,B59,,I,,Remove,,,1985,,3/2/1990
I36,2/24/1985,m,I,808,F,F,2/22/1989,Dead,,,1985,11/20/1991,
I37,2/6/1985,m,Q,893,F,F,8/10/1998,Remove,,945,1985,,3/15/2002
I38,3/27/1985,f,I,633,nT,nT,4/1/1987,Remove,,,1985,,1/27/1992
I39,2/3/1985,m,I,498,,I,,Dead,,,1985,10/25/1989,
I4,4/14/1965,f,C,BX,,C,,Remove,,,1965,,12/2/1968
I40,1/12/1985,m,I,443,T,T,9/8/1987,Remove,,,1985,,1/27/1992
I41,2/7/1985,m,Q,233,T,T,3/8/1989,Remove,,,1985,,1/27/1992
I42,2/19/1985,f,Q,747,,Q,,Remove,,,1985,,2/24/1994
I43,3/20/1985,f,I,D50,Q,Q,12/27/1985,Dead,,,1985,7/30/1991,
I44,2/13/1985,f,F,692,nAA,nAA,11/1/1992,Remove,,,1985,,2/1/1995
I45,3/13/1985,m,F,974,I,I,3/14/1989,Remove,,,1985,,1/30/1990
I46,2/18/1985,m,F,679,L,L,10/8/1991,Remove,,,1985,,3/4/1992
I47,5/21/1985,m,F,C30,R,R,6/11/1997,Dead,C30,,1985,8/23/2002,
I48,2/16/1985,m,F,930,F,F,8/3/1998,Dead,,761,1985,9/9/1999,
I49,3/17/1985,m,F,699,Q,Q,12/12/1991,Remove,,,1985,,3/11/1994
I5,3/7/1965,m,C,NM,,C,,Remove,,,1965,,4/12/1967
I50,2/5/1985,f,F,838,HH,HH,2/1/2001,Dead,,,1985,2/19/2002,
I51,4/8/1985,m,F,577,Q,Q,11/23/1992,Remove,577,843,1985,,1/24/1994
